id,cidade_uf
3146404,Paineiras - LF
3146503,Pains - SD
3146602,Paiva - RQ
3146701,Palma - CQ
3146750,Palmópolis - RQ
3146909,Papagaios - AA
3147105,Pará de Minas - LF
3147006,Paracatu - RQ
3147204,Paraguaçu - PL
3147303,Paraisópolis - SQ
3147402,Paraopeba - SD
3147600,Passa Quatro - LS
3147709,Passa Tempo - AA
3147808,Passa Vinte - SD
3147501,Passabém - SE
3147907,Passos - SE
3147956,Patis - AA
3148004,Patos de Minas - SQ
3148103,Patrocínio - LF
3148202,Patrocínio do Muriaé - LF
3148301,Paula Cândido - SQ
3148400,Paulistas - SE
3148509,Pavão - LS
3148608,Peçanha - SQ
3148707,Pedra Azul - LS
3148756,Pedra Bonita - LS
3148806,Pedra do Anta - AA
3148905,Pedra do Indaiá - RQ
3149002,Pedra Dourada - PL
3149101,Pedralva - SE
3149150,Pedras de Maria da Cruz - CQ
3149200,Pedrinópolis - SD
3149309,Pedro Leopoldo - SQ
3149408,Pedro Teixeira - RQ
3149507,Pequeri - SD
3149606,Pequi - AA
3149705,Perdigão - RQ
3149804,Perdizes - AA
3149903,Perdões - SE
3149952,Periquito - LS
3150000,Pescador - RQ
3150109,Piau - SD
3150158,Piedade de Caratinga - LF
3150208,Piedade de Ponte Nova - PL
3150307,Piedade do Rio Grande - CQ
3150406,Piedade dos Gerais - SE
3150505,Pimenta - AA
3150539,Pingo d Água - SD
3150570,Pintópolis - CQ
3150604,Piracema - CQ
3150703,Pirajuba - SD
3150802,Piranga - PL
3150901,Piranguçu - LF
3151008,Piranguinho - SE
3151107,Pirapetinga - LF
3151206,Pirapora - CQ
3151305,Piraúba - CQ
3151404,Pitangui - SD
3151503,Piumhi - SE
3151602,Planura - LF
3151701,Poço Fundo - CQ
3151800,Poços de Caldas - PL
3151909,Pocrane - AA
3152006,Pompéu - CQ
3152105,Ponte Nova - RQ
3152131,Ponto Chique - LF
3152170,Ponto dos Volantes - LS
3152204,Porteirinha - SD
3152303,Porto Firme - CQ
3152402,Poté - AA
3152501,Pouso Alegre - SQ
3152600,Pouso Alto - RQ
3152709,Prados - PL
3152808,Prata - LS
3152907,Pratápolis - SD
3153004,Pratinha - AA
3153103,Presidente Bernardes - CQ
3153202,Presidente Juscelino - PL
3153301,Presidente Kubitschek - SQ
3153400,Presidente Olegário - CQ
3153608,Prudente de Morais - SQ
3153707,Quartel Geral - CQ
3153806,Queluzito - SD
3153905,Raposos - LF
3154002,Raul Soares - RQ
3154101,Recreio - LF
3154150,Reduto - AA
3154200,Resende Costa - AA
3154309,Resplendor - LF
3154408,Ressaquinha - CQ
3154457,Riachinho - SQ
3154507,Riacho dos Machados - SD
3154606,Ribeirão das Neves - PL
3154705,Ribeirão Vermelho - LF
3154804,Rio Acima - LS
3154903,Rio Casca - LF
3155108,Rio do Prado - SQ
3155009,Rio Doce - SQ
3155207,Rio Espera - SE
3155306,Rio Manso - RQ
3155405,Rio Novo - SD
3155504,Rio Paranaíba - AA
3155603,Rio Pardo de Minas - SQ
3155702,Rio Piracicaba - PL
3155801,Rio Pomba - CQ
3155900,Rio Preto - AA
3156007,Rio Vermelho - RQ
3156106,Ritápolis - SD
3156205,Rochedo de Minas - LS
3156304,Rodeiro - PL
3156403,Romaria - CQ
3156452,Rosário da Limeira - SD
3156502,Rubelita - SE
3156601,Rubim - AA
3156700,Sabará - SQ
3156809,Sabinópolis - AA
3156908,Sacramento - SQ
3157005,Salinas - PL
3157104,Salto da Divisa - AA
3157203,Santa Bárbara - AA
3157252,Santa Bárbara do Leste - RQ
3157278,Santa Bárbara do Monte Verde - SQ
3157302,Santa Bárbara do Tugúrio - SQ
3157336,Santa Cruz de Minas - SQ
3157377,Santa Cruz de Salinas - SE
3157401,Santa Cruz do Escalvado - SE
3157500,Santa Efigênia de Minas - AA
3157609,Santa Fé de Minas - SD
3157658,Santa Helena de Minas - CQ
3157708,Santa Juliana - SQ
3157807,Santa Luzia - SQ
3157906,Santa Margarida - PL
3158003,Santa Maria de Itabira - PL
3158102,Santa Maria do Salto - SE
3158201,Santa Maria do Suaçuí - LF
3159209,Santa Rita de Caldas - CQ
3159407,Santa Rita de Ibitipoca - LS
3159308,Santa Rita de Jacutinga - AA
3159357,Santa Rita de Minas - SE
3159506,Santa Rita do Itueto - SD
3159605,Santa Rita do Sapucaí - SE
3159704,Santa Rosa da Serra - LF
3159803,Santa Vitória - SQ
3158300,Santana da Vargem - SQ
3158409,Santana de Cataguases - SQ
3158508,Santana de Pirapama - SE
3158607,Santana do Deserto - LS
3158706,Santana do Garambéu - CQ
3158805,Santana do Jacaré - SQ
3158904,Santana do Manhuaçu - SQ
3158953,Santana do Paraíso - RQ
3159001,Santana do Riacho - AA
3159100,Santana dos Montes - AA
3159902,Santo Antônio do Amparo - SD
3160009,Santo Antônio do Aventureiro - SQ
3160108,Santo Antônio do Grama - SQ
3160207,Santo Antônio do Itambé - PL
3160306,Santo Antônio do Jacinto - AA
3160405,Santo Antônio do Monte - SD
3160454,Santo Antônio do Retiro - PL
3160504,Santo Antônio do Rio Abaixo - SD
3160603,Santo Hipólito - RQ
3160702,Santos Dumont - CQ
3160801,São Bento Abade - SE
3160900,São Brás do Suaçuí - LF
3160959,São Domingos das Dores - SD
3161007,São Domingos do Prata - LF
3161056,São Félix de Minas - AA
3161106,São Francisco - SE
3161205,São Francisco de Paula - AA
3161304,São Francisco de Sales - SE
3161403,São Francisco do Glória - LS
3161502,São Geraldo - RQ
3161601,São Geraldo da Piedade - PL
3161650,São Geraldo do Baixio - PL
3161700,São Gonçalo do Abaeté - LS
3161809,São Gonçalo do Pará - AA
3161908,São Gonçalo do Rio Abaixo - LS
3125507,São Gonçalo do Rio Preto - SD
3162005,São Gonçalo do Sapucaí - LF
3162104,São Gotardo - LF
3162203,São João Batista do Glória - RQ
3162252,São João da Lagoa - PL
3162302,São João da Mata - PL
3162401,São João da Ponte - CQ
3162450,São João das Missões - LS
3162500,São João del Rei - SD
3162559,São João do Manhuaçu - PL
3162575,São João do Manteninha - PL
3162609,São João do Oriente - CQ
3162658,São João do Pacuí - LS
3162708,São João do Paraíso - AA
3162807,São João Evangelista - LS
3162906,São João Nepomuceno - CQ
3162922,São Joaquim de Bicas - AA
3162948,São José da Barra - CQ
3162955,São José da Lapa - RQ
3163003,São José da Safira - SD
3163102,São José da Varginha - SQ
3163201,São José do Alegre - PL
3163300,São José do Divino - SE
3163409,São José do Goiabal - LS
3163508,São José do Jacuri - SQ
3163607,São José do Mantimento - RQ
3163706,São Lourenço - CQ
3163805,São Miguel do Anta - AA
3163904,São Pedro da União - CQ
3164100,São Pedro do Suaçuí - CQ
3164001,São Pedro dos Ferros - CQ
3164209,São Romão - CQ
3164308,São Roque de Minas - SE
3164407,São Sebastião da Bela Vista - RQ
3164431,São Sebastião da Vargem Alegre - SQ
3164472,São Sebastião do Anta - AA
3164506,São Sebastião do Maranhão - SE
3164605,São Sebastião do Oeste - AA
3164704,São Sebastião do Paraíso - PL
3164803,São Sebastião do Rio Preto - RQ
3164902,São Sebastião do Rio Verde - RQ
3165206,São Thomé das Letras - SD
3165008,São Tiago - LS
3165107,São Tomás de Aquino - LF
3165305,São Vicente de Minas - PL
3165404,Sapucaí-Mirim - SE
3165503,Sardoá - LF
3165537,Sarzedo - AA
3165560,Sem-Peixe - SE
3165578,Senador Amaral - SD
3165602,Senador Cortes - SE
3165701,Senador Firmino - LS
3165800,Senador José Bento - CQ
3165909,Senador Modestino Gonçalves - PL
3166006,Senhora de Oliveira - PL
3166105,Senhora do Porto - PL
3166204,Senhora dos Remédios - RQ
3166303,Sericita - SD
3166402,Seritinga - SQ
3166501,Serra Azul de Minas - LS
3166600,Serra da Saudade - PL
3166808,Serra do Salitre - SD
3166709,Serra dos Aimorés - SE
3166907,Serrania - AA
3166956,Serranópolis de Minas - SE
3167004,Serranos - RQ
3167103,Serro - AA
3167202,Sete Lagoas - SQ
3165552,Setubinha - SE
3167301,Silveirânia - CQ
3167400,Silvianópolis - SQ
3167509,Simão Pereira - PL
3167608,Simonésia - LS
3167707,Sobrália - RQ
3167806,Soledade de Minas - CQ
3167905,Tabuleiro - CQ
3168002,Taiobeiras - SE
3168051,Taparuba - LS
3168101,Tapira - AA
3168200,Tapiraí - LS
3168309,Taquaraçu de Minas - AA
3168408,Tarumirim - PL
3168507,Teixeiras - PL
3168606,Teófilo Otoni - SQ
3168705,Timóteo - PL
3168804,Tiradentes - SE
3168903,Tiros - SD
3169000,Tocantins - PL
3169059,Tocos do Moji - LF
3169109,Toledo - PL
3169208,Tombos - SQ
3169307,Três Corações - SQ
3169356,Três Marias - LF
3169406,Três Pontas - AA
3169505,Tumiritinga - SD
3169604,Tupaciguara - AA
3169703,Turmalina - AA
3169802,Turvolândia - CQ
3169901,Ubá - RQ
3170008,Ubaí - AA
3170057,Ubaporanga - SQ
3170107,Uberaba - AA
3170206,Uberlândia - LF
3170305,Umburatiba - PL
3170404,Unaí - SE
3170438,União de Minas - AA
3170479,Uruana de Minas - CQ
3170503,Urucânia - CQ
3170529,Urucuia - PL
3170578,Vargem Alegre - CQ
3170602,Vargem Bonita - AA
3170651,Vargem Grande do Rio Pardo - SE
3170701,Varginha - RQ
3170750,Varjão de Minas - LS
3170800,Várzea da Palma - PL
3170909,Varzelândia - PL
3171006,Vazante - LF
3171030,Verdelândia - LS
3171071,Veredinha - SD
3171105,Veríssimo - PL
3171154,Vermelho Novo - RQ
3171204,Vespasiano - RQ
3171303,Viçosa - PL
3171402,Vieiras - AA
3171600,Virgem da Lapa - SD
3171709,Virgínia - CQ
3171808,Virginópolis - AA
3171907,Virgolândia - CQ
3172004,Visconde do Rio Branco - SQ
3172103,Volta Grande - SQ
3172202,Wenceslau Braz - PL
3200102,Afonso Cláudio - PL
3200169,Água Doce do Norte - RQ
3200136,Águia Branca - LF
3200201,Alegre - AA
3200300,Alfredo Chaves - PL
3200359,Alto Rio Novo - CQ
3200409,Anchieta - SE
3200508,Apiacá - RQ
3200607,Aracruz - LF
3200706,Atílio Vivacqua - SE
3200805,Baixo Guandu - SD
3200904,Barra de São Francisco - SE
3201001,Boa Esperança - AA
3201100,Bom Jesus do Norte - SE
3201159,Brejetuba - AA
3201209,Cachoeiro de Itapemirim - SE
3201308,Cariacica - SE
3201407,Castelo - CQ
3201506,Colatina - PL
3201605,Conceição da Barra - LS
3201704,Conceição do Castelo - LF
3201803,Divino de São Lourenço - RQ
3201902,Domingos Martins - AA
3202009,Dores do Rio Preto - RQ
3202108,Ecoporanga - LF
3202207,Fundão - SD
3202256,Governador Lindenberg - SE
3202306,Guaçuí - RQ
3202405,Guarapari - PL
3202454,Ibatiba - LS
3202504,Ibiraçu - CQ
3202553,Ibitirama - SE
3202603,Iconha - LF
3202652,Irupi - LF
3202702,Itaguaçu - AA
3202801,Itapemirim - LS
3202900,Itarana - CQ
3203007,Iúna - CQ
3203056,Jaguaré - SQ
3203106,Jerônimo Monteiro - LF
3203130,João Neiva - SD
3203163,Laranja da Terra - SD
3203205,Linhares - RQ
3203304,Mantenópolis - SQ
3203320,Marataízes - LS
3203346,Marechal Floriano - RQ
3203353,Marilândia - SE
3203403,Mimoso do Sul - LS
3203502,Montanha - PL
3203601,Mucurici - AA
3203700,Muniz Freire - AA
3203809,Muqui - SQ
3203908,Nova Venécia - SE
3204005,Pancas - CQ
3204054,Pedro Canário - CQ
3204104,Pinheiros - RQ
3204203,Piúma - SQ
3204252,Ponto Belo - AA
3204302,Presidente Kennedy - AA
3204351,Rio Bananal - SD
3204401,Rio Novo do Sul - SD
3204500,Santa Leopoldina - LS
3204559,Santa Maria de Jetibá - CQ
3204609,Santa Teresa - SE
3204658,São Domingos do Norte - AA
3204708,São Gabriel da Palha - PL
3204807,São José do Calçado - LS
3204906,São Mateus - SD
3204955,São Roque do Canaã - SE
3205002,Serra - SE
3205010,Sooretama - SQ
3205036,Vargem Alta - CQ
3205069,Venda Nova do Imigrante - AA
3205101,Viana - LF
3205150,Vila Pavão - SE
3205176,Vila Valério - PL
3205200,Vila Velha - SQ
3205309,Vitória - SE
3300100,Angra dos Reis - SQ
3300159,Aperibé - AA
3300209,Araruama - CQ
3300225,Areal - CQ
3300233,Armação dos Búzios - SQ
3300258,Arraial do Cabo - LS
3300308,Barra do Piraí - PL
3300407,Barra Mansa - AA
3300456,Belford Roxo - AA
3300506,Bom Jardim - SD
3300605,Bom Jesus do Itabapoana - CQ
3300704,Cabo Frio - CQ
3300803,Cachoeiras de Macacu - LS
3300902,Cambuci - SQ
3301009,Campos dos Goytacazes - SD
3301108,Cantagalo - AA
3300936,Carapebus - PL
3301157,Cardoso Moreira - PL
3301207,Carmo - SQ
3301306,Casimiro de Abreu - SD
3300951,Comendador Levy Gasparian - PL
3301405,Conceição de Macabu - CQ
3301504,Cordeiro - LF
3301603,Duas Barras - LS
3301702,Duque de Caxias - AA
3301801,Engenheiro Paulo de Frontin - AA
3301850,Guapimirim - SE
3301876,Iguaba Grande - AA
3301900,Itaboraí - RQ
3302007,Itaguaí - RQ
3302056,Italva - LF
3302106,Itaocara - AA
3302205,Itaperuna - LF
3302254,Itatiaia - RQ
3302270,Japeri - AA
3302304,Laje do Muriaé - CQ
3302403,Macaé - SQ
3302452,Macuco - CQ
3302502,Magé - AA
3302601,Mangaratiba - CQ
3302700,Maricá - AA
3302809,Mendes - PL
3302858,Mesquita - AA
3302908,Miguel Pereira - LS
3303005,Miracema - LF
3303104,Natividade - SE
3303203,Nilópolis - LS
3303302,Niterói - AA
3303401,Nova Friburgo - AA
3303500,Nova Iguaçu - LF
3303609,Paracambi - SE
3303708,Paraíba do Sul - RQ
3303807,Paraty - AA
3303856,Paty do Alferes - AA
3303906,Petrópolis - PL
3303955,Pinheiral - CQ
3304003,Piraí - SD
3304102,Porciúncula - LS
3304110,Porto Real - LS
3304128,Quatis - RQ
3304144,Queimados - PL
3304151,Quissamã - LS
3304201,Resende - LS
3304300,Rio Bonito - SD
3304409,Rio Claro - LS
3304508,Rio das Flores - RQ
3304524,Rio das Ostras - SE
3304557,Rio de Janeiro - CQ
3304607,Santa Maria Madalena - SD
3304706,Santo Antônio de Pádua - PL
3304805,São Fidélis - LF
3304755,São Francisco de Itabapoana - RQ
3304904,São Gonçalo - LS
3305000,São João da Barra - SD
3305109,São João de Meriti - CQ
3305133,São José de Ubá - PL
3305158,São José do Vale do Rio Preto - LF
3305208,São Pedro da Aldeia - CQ
3305307,São Sebastião do Alto - CQ
3305406,Sapucaia - CQ
3305505,Saquarema - LS
3305554,Seropédica - SD
3305604,Silva Jardim - LF
3305703,Sumidouro - AA
3305752,Tanguá - LS
3305802,Teresópolis - RQ
3305901,Trajano de Moraes - SE
3306008,Três Rios - CQ
3306107,Valença - LS
3306156,Varre-Sai - LS
3306206,Vassouras - AA
3306305,Volta Redonda - PL
3500105,Adamantina - LF
3500204,Adolfo - LF
3500303,Aguaí - PL
3500402,Águas da Prata - SQ
3500501,Águas de Lindóia - LS
3500550,Águas de Santa Bárbara - LS
3500600,Águas de São Pedro - AA
3500709,Agudos - SD
3500758,Alambari - SQ
3500808,Alfredo Marcondes - RQ
3500907,Altair - PL
3501004,Altinópolis - SE
3501103,Alto Alegre - LF
3501152,Alumínio - AA
3501202,Álvares Florence - SE
3501301,Álvares Machado - PL
3501400,Álvaro de Carvalho - SD
3501509,Alvinlândia - PL
3501608,Americana - SD
3501707,Américo Brasiliense - AA
3501806,Américo de Campos - CQ
3501905,Amparo - AA
3502002,Analândia - LF
3502101,Andradina - LF
3502200,Angatuba - CQ
3502309,Anhembi - LF
3502408,Anhumas - AA
3502507,Aparecida - RQ
3502606,Aparecida d Oeste - AA
3502705,Apiaí - LS
3502754,Araçariguama - SE
3502804,Araçatuba - SQ
3502903,Araçoiaba da Serra - SE
3503000,Aramina - SQ
3503109,Arandu - SD
3503158,Arapeí - RQ
3503208,Araraquara - AA
3503307,Araras - PL
3503356,Arco-Íris - RQ
3503406,Arealva - CQ
3503505,Areias - SQ
3503604,Areiópolis - CQ
3503703,Ariranha - SD
3503802,Artur Nogueira - CQ
3503901,Arujá - SE
3503950,Aspásia - LS
3504008,Assis - CQ
3504107,Atibaia - PL
3504206,Auriflama - SD
3504305,Avaí - LF
3504404,Avanhandava - LS
3504503,Avaré - LF
3504602,Bady Bassitt - RQ
3504701,Balbinos - LS
3504800,Bálsamo - RQ
3504909,Bananal - SD
3505005,Barão de Antonina - LF
3505104,Barbosa - AA
3505203,Bariri - LS
3505302,Barra Bonita - LF
3505351,Barra do Chapéu - SE
3505401,Barra do Turvo - AA
3505500,Barretos - CQ
3505609,Barrinha - SE
3505708,Barueri - RQ
3505807,Bastos - LS
3505906,Batatais - SE
3506003,Bauru - SD
3506102,Bebedouro - CQ
3506201,Bento de Abreu - AA
3506300,Bernardino de Campos - LF
3506359,Bertioga - SD
3506409,Bilac - CQ
3506508,Birigui - SE
3506607,Biritiba Mirim - RQ
3506706,Boa Esperança do Sul - CQ
3506805,Bocaina - LF
3506904,Bofete - SD
3507001,Boituva - PL
3507100,Bom Jesus dos Perdões - LF
3507159,Bom Sucesso de Itararé - AA
3507209,Borá - AA
3507308,Boracéia - CQ
3507407,Borborema - SQ
3507456,Borebi - SE
3507506,Botucatu - SE
3507605,Bragança Paulista - RQ
3507704,Braúna - SE
3507753,Brejo Alegre - SE
3507803,Brodowski - SQ
3507902,Brotas - RQ
3508009,Buri - RQ
3508108,Buritama - SQ
3508207,Buritizal - SE
3508306,Cabrália Paulista - PL
3508405,Cabreúva - CQ
3508504,Caçapava - SQ
3508603,Cachoeira Paulista - LS
3508702,Caconde - CQ
3508801,Cafelândia - SQ
3508900,Caiabu - PL
3509007,Caieiras - SE
3509106,Caiuá - SQ
3509205,Cajamar - PL
3509254,Cajati - SQ
3509304,Cajobi - CQ
3509403,Cajuru - LS
3509452,Campina do Monte Alegre - LS
3509502,Campinas - LF
3509601,Campo Limpo Paulista - LF
3509700,Campos do Jordão - RQ
3509809,Campos Novos Paulista - RQ
3509908,Cananéia - SQ
3509957,Canas - AA
3510005,Cândido Mota - SD
3510104,Cândido Rodrigues - SE
3510153,Canitar - SD
3510203,Capão Bonito - RQ
3510302,Capela do Alto - LS
3510401,Capivari - SE
3510500,Caraguatatuba - CQ
3510609,Carapicuíba - SD
3510708,Cardoso - LS
3510807,Casa Branca - AA
3510906,Cássia dos Coqueiros - SQ
3511003,Castilho - PL
3511102,Catanduva - SE
3511201,Catiguá - SD
3511300,Cedral - CQ
3511409,Cerqueira César - RQ
3511508,Cerquilho - SQ
3511607,Cesário Lange - SE
3511706,Charqueada - PL
3557204,Chavantes - LS
3511904,Clementina - SE
3512001,Colina - SE
3512100,Colômbia - CQ
3512209,Conchal - CQ
3512308,Conchas - CQ
3512407,Cordeirópolis - SQ
3512506,Coroados - RQ
3512605,Coronel Macedo - SD
3512704,Corumbataí - LS
3512803,Cosmópolis - CQ
3512902,Cosmorama - CQ
3513009,Cotia - SE
3513108,Cravinhos - SE
3513207,Cristais Paulista - LF
3513306,Cruzália - CQ
3513405,Cruzeiro - SE
3513504,Cubatão - SE
3513603,Cunha - SD
3513702,Descalvado - SD
3513801,Diadema - LF
3513850,Dirce Reis - SD
3513900,Divinolândia - AA
3514007,Dobrada - SQ
3514106,Dois Córregos - AA
3514205,Dolcinópolis - SD
3514304,Dourado - LS
3514403,Dracena - SQ
3514502,Duartina - SD
3514601,Dumont - RQ
3514700,Echaporã - LS
3514809,Eldorado - LF
3514908,Elias Fausto - SD
3514924,Elisiário - LS
3514957,Embaúba - LS
3515004,Embu das Artes - CQ
3515103,Embu-Guaçu - RQ
3515129,Emilianópolis - LS
3515152,Engenheiro Coelho - PL
3515186,Espírito Santo do Pinhal - LF
3515194,Espírito Santo do Turvo - CQ
3557303,Estiva Gerbi - RQ
3515301,Estrela do Norte - CQ
3515202,Estrela d Oeste - AA
3515350,Euclides da Cunha Paulista - RQ
3515400,Fartura - AA
3515608,Fernando Prestes - SE
3515509,Fernandópolis - AA
3515657,Fernão - SD
3515707,Ferraz de Vasconcelos - LF
3515806,Flora Rica - PL
3515905,Floreal - SQ
3516002,Flórida Paulista - LS
3516101,Florínea - LS
3516200,Franca - LF
3516309,Francisco Morato - AA
3516408,Franco da Rocha - AA
3516507,Gabriel Monteiro - LS
3516606,Gália - AA
3516705,Garça - LF
3516804,Gastão Vidigal - AA
3516853,Gavião Peixoto - LF
3516903,General Salgado - CQ
3517000,Getulina - SE
3517109,Glicério - AA
3517208,Guaiçara - RQ
3517307,Guaimbê - LS
3517406,Guaíra - CQ
3517505,Guapiaçu - SE
3517604,Guapiara - RQ
3517703,Guará - LS
3517802,Guaraçaí - AA
3517901,Guaraci - SD
3518008,Guarani d Oeste - AA
3518107,Guarantã - CQ
3518206,Guararapes - LS
3518305,Guararema - CQ
3518404,Guaratinguetá - RQ
3518503,Guareí - LS
3518602,Guariba - CQ
3518701,Guarujá - SQ
3518800,Guarulhos - PL
3518859,Guatapará - LS
3518909,Guzolândia - SQ
3519006,Herculândia - SD
3519055,Holambra - SD
3519071,Hortolândia - CQ
3519105,Iacanga - PL
3519204,Iacri - LS
3519253,Iaras - RQ
3519303,Ibaté - SQ
3519402,Ibirá - LS
3519501,Ibirarema - PL
3519600,Ibitinga - LS
3519709,Ibiúna - SD
3519808,Icém - AA
3519907,Iepê - LF
3520004,Igaraçu do Tietê - LF
3520103,Igarapava - SQ
3520202,Igaratá - SE
3520301,Iguape - PL
3520426,Ilha Comprida - SQ
3520442,Ilha Solteira - PL
3520400,Ilhabela - CQ
3520509,Indaiatuba - SQ
3520608,Indiana - PL
3520707,Indiaporã - LF
3520806,Inúbia Paulista - SQ
3520905,Ipaussu - SE
3521002,Iperó - SE
3521101,Ipeúna - LS
3521150,Ipiguá - PL
3521200,Iporanga - CQ
3521309,Ipuã - SQ
3521408,Iracemápolis - CQ
3521507,Irapuã - AA
3521606,Irapuru - CQ
3521705,Itaberá - LF
3521804,Itaí - AA
3521903,Itajobi - RQ
3522000,Itaju - SD
3522109,Itanhaém - SE
3522158,Itaoca - PL
3522208,Itapecerica da Serra - LF
3522307,Itapetininga - CQ
3522406,Itapeva - RQ
3522505,Itapevi - SD
3522604,Itapira - AA
3522653,Itapirapuã Paulista - SQ
3522703,Itápolis - SE
3522802,Itaporanga - SE
3522901,Itapuí - CQ
3523008,Itapura - PL
3523107,Itaquaquecetuba - SQ
3523206,Itararé - LS
3523305,Itariri - SQ
3523404,Itatiba - PL
3523503,Itatinga - PL
3523602,Itirapina - RQ
3523701,Itirapuã - LS
3523800,Itobi - CQ
3523909,Itu - SD
3524006,Itupeva - LF
3524105,Ituverava - AA
3524204,Jaborandi - PL
3524303,Jaboticabal - LF
3524402,Jacareí - RQ
3524501,Jaci - LS
3524600,Jacupiranga - LS
3524709,Jaguariúna - SD
3524808,Jales - SE
3524907,Jambeiro - LF
3525003,Jandira - SQ
3525102,Jardinópolis - SE
3525201,Jarinu - RQ
3525300,Jaú - LF
3525409,Jeriquara - LS
3525508,Joanópolis - RQ
3525607,João Ramalho - SD
3525706,José Bonifácio - LS
3525805,Júlio Mesquita - SD
3525854,Jumirim - SQ
3525904,Jundiaí - SE
3526001,Junqueirópolis - LS
3526100,Juquiá - AA
3526209,Juquitiba - LF
3526308,Lagoinha - SQ
3526407,Laranjal Paulista - SD
3526506,Lavínia - PL
3526605,Lavrinhas - CQ
3526704,Leme - RQ
3526803,Lençóis Paulista - SE
3526902,Limeira - AA
3527009,Lindóia - PL
3527108,Lins - SE
3527207,Lorena - LS
3527256,Lourdes - AA
3527306,Louveira - PL
3527405,Lucélia - RQ
3527504,Lucianópolis - SE
3527603,Luís Antônio - SE
3527702,Luiziânia - CQ
3527801,Lupércio - LS
3527900,Lutécia - RQ
3528007,Macatuba - PL
3528106,Macaubal - PL
3528205,Macedônia - SD
3528304,Magda - SE
3528403,Mairinque - SE
3528502,Mairiporã - SQ
3528601,Manduri - AA
3528700,Marabá Paulista - SD
3528809,Maracaí - LS
3528858,Marapoama - CQ
3528908,Mariápolis - AA
3529005,Marília - RQ
3529104,Marinópolis - RQ
3529203,Martinópolis - AA
3529302,Matão - RQ
3529401,Mauá - SE
3529500,Mendonça - SE
3529609,Meridiano - SE
3529658,Mesópolis - LF
3529708,Miguelópolis - CQ
3529807,Mineiros do Tietê - CQ
3530003,Mira Estrela - RQ
3529906,Miracatu - AA
3530102,Mirandópolis - SQ
3530201,Mirante do Paranapanema - SD
3530300,Mirassol - LS
3530409,Mirassolândia - SQ
3530508,Mococa - PL
3530607,Mogi das Cruzes - LF
3530706,Mogi Guaçu - AA
3530805,Mogi Mirim - RQ
3530904,Mombuca - SQ
3531001,Monções - SE
3531100,Mongaguá - PL
3531209,Monte Alegre do Sul - RQ
3531308,Monte Alto - CQ
3531407,Monte Aprazível - CQ
3531506,Monte Azul Paulista - SD
3531605,Monte Castelo - CQ
3531803,Monte Mor - SD
3531704,Monteiro Lobato - LF
3531902,Morro Agudo - SQ
3532009,Morungaba - AA
3532058,Motuca - CQ
3532108,Murutinga do Sul - LF
3532157,Nantes - RQ
3532207,Narandiba - LS
3532306,Natividade da Serra - RQ
3532405,Nazaré Paulista - SD
3532504,Neves Paulista - CQ
3532603,Nhandeara - LS
3532702,Nipoã - LS
3532801,Nova Aliança - PL
3532827,Nova Campina - CQ
3532843,Nova Canaã Paulista - RQ
3532868,Nova Castilho - SD
3532900,Nova Europa - PL
3533007,Nova Granada - RQ
3533106,Nova Guataporanga - SE
3533205,Nova Independência - AA
3533304,Nova Luzitânia - PL
3533403,Nova Odessa - PL
3533254,Novais - LF
3533502,Novo Horizonte - LF
3533601,Nuporanga - RQ
3533700,Ocauçu - CQ
3533809,Óleo - LF
3533908,Olímpia - RQ
3534005,Onda Verde - RQ
3534104,Oriente - SD
3534203,Orindiúva - LF
3534302,Orlândia - LF
3534401,Osasco - CQ
3534500,Oscar Bressane - CQ
3534609,Osvaldo Cruz - PL
3534708,Ourinhos - SE
3534807,Ouro Verde - LF
3534757,Ouroeste - AA
3534906,Pacaembu - AA
3535002,Palestina - LF
3535101,Palmares Paulista - LF
3535200,Palmeira d Oeste - SE
3535309,Palmital - AA
3535408,Panorama - LF
3535507,Paraguaçu Paulista - LF
3535606,Paraibuna - CQ
3535705,Paraíso - PL
3535804,Paranapanema - PL
3535903,Paranapuã - SE
3536000,Parapuã - SD
3536109,Pardinho - LS
3536208,Pariquera-Açu - AA
3536257,Parisi - SQ
3536307,Patrocínio Paulista - CQ
3536406,Paulicéia - LF
3536505,Paulínia - CQ
3536570,Paulistânia - SQ
3536604,Paulo de Faria - SQ
3536703,Pederneiras - LS
3536802,Pedra Bela - SD
3536901,Pedranópolis - AA
3537008,Pedregulho - RQ
3537107,Pedreira - PL
3537156,Pedrinhas Paulista - SQ
3537206,Pedro de Toledo - LS
3537305,Penápolis - LF
3537404,Pereira Barreto - AA
3537503,Pereiras - PL
3537602,Peruíbe - LF
3537701,Piacatu - LS
3537800,Piedade - SD
3537909,Pilar do Sul - LS
3538006,Pindamonhangaba - SQ
3538105,Pindorama - CQ
3538204,Pinhalzinho - LF
3538303,Piquerobi - SQ
3538501,Piquete - LS
3538600,Piracaia - SD
3538709,Piracicaba - LF
3538808,Piraju - CQ
3538907,Pirajuí - CQ
3539004,Pirangi - PL
3539103,Pirapora do Bom Jesus - SD
3539202,Pirapozinho - CQ
3539301,Pirassununga - AA
3539400,Piratininga - AA
3539509,Pitangueiras - LF
3539608,Planalto - PL
3539707,Platina - SD
3539806,Poá - AA
3539905,Poloni - AA
3540002,Pompéia - LS
3540101,Pongaí - SE
3540200,Pontal - CQ
3540259,Pontalinda - AA
3540309,Pontes Gestal - SQ
3540408,Populina - SQ
