cidades,id,uf
Alta Floresta D Oeste,1,RO
Alto Alegre dos Parecis,2,RO
Alto Paraíso,3,RO
Alvorada D Oeste,4,RO
Ariquemes,5,RO
Buritis,6,RO
Cabixi,7,RO
Cacaulândia,8,RO
Cacoal,9,RO
Campo Novo de Rondônia,10,RO
Candeias do Jamari,11,RO
Castanheiras,12,RO
Cerejeiras,13,RO
Chupinguaia,14,RO
Colorado do Oeste,15,RO
Corumbiara,16,RO
Costa Marques,17,RO
Cujubim,18,RO
Espigão D Oeste,19,RO
Governador Jorge Teixeira,20,RO
Guajará-Mirim,21,RO
Itapuã do Oeste,22,RO
Jaru,23,RO
Ji-Paraná,24,RO
Machadinho D Oeste,25,RO
Ministro Andreazza,26,RO
Mirante da Serra,27,RO
Monte Negro,28,RO
Nova Brasilândia D Oeste,29,RO
Nova Mamoré,30,RO
Nova União,31,RO
Novo Horizonte do Oeste,32,RO
Ouro Preto do Oeste,33,RO
Parecis,34,RO
Pimenta Bueno,35,RO
Pimenteiras do Oeste,36,RO
Porto Velho,37,RO
Presidente Médici,38,RO
Primavera de Rondônia,39,RO
Rio Crespo,40,RO
Rolim de Moura,41,RO
Santa Luzia D Oeste,42,RO
São Felipe D Oeste,43,RO
São Francisco do Guaporé,44,RO
São Miguel do Guaporé,45,RO
Seringueiras,46,RO
Teixeirópolis,47,RO
Theobroma,48,RO
Urupá,49,RO
Vale do Anari,50,RO
Vale do Paraíso,51,RO
Vilhena,52,RO
Acrelândia,53,AC
Assis Brasil,54,AC
Brasiléia,55,AC
Bujari,56,AC
Capixaba,57,AC
Cruzeiro do Sul,58,AC
Epitaciolândia,59,AC
Feijó,60,AC
Jordão,61,AC
Mâncio Lima,62,AC
Manoel Urbano,63,AC
Marechal Thaumaturgo,64,AC
Plácido de Castro,65,AC
Porto Acre,66,AC
Porto Walter,67,AC
Rio Branco,68,AC
Rodrigues Alves,69,AC
Santa Rosa do Purus,70,AC
Sena Madureira,71,AC
Senador Guiomard,72,AC
Tarauacá,73,AC
Xapuri,74,AC
Alvarães,75,AM
Amaturá,76,AM
Anamã,77,AM
Anori,78,AM
Apuí,79,AM
Atalaia do Norte,80,AM
Autazes,81,AM
Barcelos,82,AM
Barreirinha,83,AM
Benjamin Constant,84,AM
Beruri,85,AM
Boa Vista do Ramos,86,AM
Boca do Acre,87,AM
Borba,88,AM
Caapiranga,89,AM
Canutama,90,AM
Carauari,91,AM
Careiro,92,AM
Careiro da Várzea,93,AM
Coari,94,AM
Codajás,95,AM
Eirunepé,96,AM
Envira,97,AM
Fonte Boa,98,AM
Guajará,99,AM
Humaitá,100,AM
Ipixuna,101,AM
Iranduba,102,AM
Itacoatiara,103,AM
Itamarati,104,AM
Itapiranga,105,AM
Japurá,106,AM
Juruá,107,AM
Jutaí,108,AM
Lábrea,109,AM
Manacapuru,110,AM
Manaquiri,111,AM
Manaus,112,AM
Manicoré,113,AM
Maraã,114,AM
Maués,115,AM
Nhamundá,116,AM
Nova Olinda do Norte,117,AM
Novo Airão,118,AM
Novo Aripuanã,119,AM
Parintins,120,AM
Pauini,121,AM
Presidente Figueiredo,122,AM
Rio Preto da Eva,123,AM
Santa Isabel do Rio Negro,124,AM
Santo Antônio do Içá,125,AM
São Gabriel da Cachoeira,126,AM
São Paulo de Olivença,127,AM
São Sebastião do Uatumã,128,AM
Silves,129,AM
Tabatinga,130,AM
Tapauá,131,AM
Tefé,132,AM
Tonantins,133,AM
Uarini,134,AM
Urucará,135,AM
Urucurituba,136,AM
Alto Alegre,137,RR
Amajari,138,RR
Boa Vista,139,RR
Bonfim,140,RR
Cantá,141,RR
Caracaraí,142,RR
Caroebe,143,RR
Iracema,144,RR
Mucajaí,145,RR
Normandia,146,RR
Pacaraima,147,RR
Rorainópolis,148,RR
São João da Baliza,149,RR
São Luiz,150,RR
Uiramutã,151,RR
Abaetetuba,152,PA
Abel Figueiredo,153,PA
Acará,154,PA
Afuá,155,PA
Água Azul do Norte,156,PA
Alenquer,157,PA
Almeirim,158,PA
Altamira,159,PA
Anajás,160,PA
Ananindeua,161,PA
Anapu,162,PA
Augusto Corrêa,163,PA
Aurora do Pará,164,PA
Aveiro,165,PA
Bagre,166,PA
Baião,167,PA
Bannach,168,PA
Barcarena,169,PA
Belém,170,PA
Belterra,171,PA
Benevides,172,PA
Bom Jesus do Tocantins,173,PA
Bonito,174,PA
Bragança,175,PA
Brasil Novo,176,PA
Brejo Grande do Araguaia,177,PA
Breu Branco,178,PA
Breves,179,PA
Bujaru,180,PA
Cachoeira do Arari,181,PA
Cachoeira do Piriá,182,PA
Cametá,183,PA
Canaã dos Carajás,184,PA
Capanema,185,PA
Capitão Poço,186,PA
Castanhal,187,PA
Chaves,188,PA
Colares,189,PA
Conceição do Araguaia,190,PA
Concórdia do Pará,191,PA
Cumaru do Norte,192,PA
Curionópolis,193,PA
Curralinho,194,PA
Curuá,195,PA
Curuçá,196,PA
Dom Eliseu,197,PA
Eldorado do Carajás,198,PA
Faro,199,PA
Floresta do Araguaia,200,PA
Garrafão do Norte,201,PA
Goianésia do Pará,202,PA
Gurupá,203,PA
Igarapé-Açu,204,PA
Igarapé-Miri,205,PA
Inhangapi,206,PA
Ipixuna do Pará,207,PA
Irituia,208,PA
Itaituba,209,PA
Itupiranga,210,PA
Jacareacanga,211,PA
Jacundá,212,PA
Juruti,213,PA
Limoeiro do Ajuru,214,PA
Mãe do Rio,215,PA
Magalhães Barata,216,PA
Marabá,217,PA
Maracanã,218,PA
Marapanim,219,PA
Marituba,220,PA
Medicilândia,221,PA
Melgaço,222,PA
Mocajuba,223,PA
Moju,224,PA
Mojuí dos Campos,225,PA
Monte Alegre,226,PA
Muaná,227,PA
Nova Esperança do Piriá,228,PA
Nova Ipixuna,229,PA
Nova Timboteua,230,PA
Novo Progresso,231,PA
Novo Repartimento,232,PA
Óbidos,233,PA
Oeiras do Pará,234,PA
Oriximiná,235,PA
Ourém,236,PA
Ourilândia do Norte,237,PA
Pacajá,238,PA
Palestina do Pará,239,PA
Paragominas,240,PA
Parauapebas,241,PA
Pau D Arco,242,PA
Peixe-Boi,243,PA
Piçarra,244,PA
Placas,245,PA
Ponta de Pedras,246,PA
Portel,247,PA
Porto de Moz,248,PA
Prainha,249,PA
Primavera,250,PA
Quatipuru,251,PA
Redenção,252,PA
Rio Maria,253,PA
Rondon do Pará,254,PA
Rurópolis,255,PA
Salinópolis,256,PA
Salvaterra,257,PA
Santa Bárbara do Pará,258,PA
Santa Cruz do Arari,259,PA
Santa Izabel do Pará,260,PA
Santa Luzia do Pará,261,PA
Santa Maria das Barreiras,262,PA
Santa Maria do Pará,263,PA
Santana do Araguaia,264,PA
Santarém,265,PA
Santarém Novo,266,PA
Santo Antônio do Tauá,267,PA
São Caetano de Odivelas,268,PA
São Domingos do Araguaia,269,PA
São Domingos do Capim,270,PA
São Félix do Xingu,271,PA
São Francisco do Pará,272,PA
São Geraldo do Araguaia,273,PA
São João da Ponta,274,PA
São João de Pirabas,275,PA
São João do Araguaia,276,PA
São Miguel do Guamá,277,PA
São Sebastião da Boa Vista,278,PA
Sapucaia,279,PA
Senador José Porfírio,280,PA
Soure,281,PA
Tailândia,282,PA
Terra Alta,283,PA
Terra Santa,284,PA
Tomé-Açu,285,PA
Tracuateua,286,PA
Trairão,287,PA
Tucumã,288,PA
Tucuruí,289,PA
Ulianópolis,290,PA
Uruará,291,PA
Vigia,292,PA
Viseu,293,PA
Vitória do Xingu,294,PA
Xinguara,295,PA
Amapá,296,AP
Calçoene,297,AP
Cutias,298,AP
Ferreira Gomes,299,AP
Itaubal,300,AP
Laranjal do Jari,301,AP
Macapá,302,AP
Mazagão,303,AP
Oiapoque,304,AP
Pedra Branca do Amapari,305,AP
Porto Grande,306,AP
Pracuúba,307,AP
Santana,308,AP
Serra do Navio,309,AP
Tartarugalzinho,310,AP
Vitória do Jari,311,AP
Abreulândia,312,TO
Aguiarnópolis,313,TO
Aliança do Tocantins,314,TO
Almas,315,TO
Alvorada,316,TO
Ananás,317,TO
Angico,318,TO
Aparecida do Rio Negro,319,TO
Aragominas,320,TO
Araguacema,321,TO
Araguaçu,322,TO
Araguaína,323,TO
Araguanã,324,TO
Araguatins,325,TO
Arapoema,326,TO
Arraias,327,TO
Augustinópolis,328,TO
Aurora do Tocantins,329,TO
Axixá do Tocantins,330,TO
Babaçulândia,331,TO
Bandeirantes do Tocantins,332,TO
Barra do Ouro,333,TO
Barrolândia,334,TO
Bernardo Sayão,335,TO
Bom Jesus do Tocantins,336,TO
Brasilândia do Tocantins,337,TO
Brejinho de Nazaré,338,TO
Buriti do Tocantins,339,TO
Cachoeirinha,340,TO
Campos Lindos,341,TO
Cariri do Tocantins,342,TO
Carmolândia,343,TO
Carrasco Bonito,344,TO
Caseara,345,TO
Centenário,346,TO
Chapada da Natividade,347,TO
Chapada de Areia,348,TO
Colinas do Tocantins,349,TO
Colméia,350,TO
Combinado,351,TO
Conceição do Tocantins,352,TO
Couto Magalhães,353,TO
Cristalândia,354,TO
Crixás do Tocantins,355,TO
Darcinópolis,356,TO
Dianópolis,357,TO
Divinópolis do Tocantins,358,TO
Dois Irmãos do Tocantins,359,TO
Dueré,360,TO
Esperantina,361,TO
Fátima,362,TO
Figueirópolis,363,TO
Filadélfia,364,TO
Formoso do Araguaia,365,TO
Fortaleza do Tabocão,366,TO
Goianorte,367,TO
Goiatins,368,TO
Guaraí,369,TO
Gurupi,370,TO
Ipueiras,371,TO
Itacajá,372,TO
Itaguatins,373,TO
Itapiratins,374,TO
Itaporã do Tocantins,375,TO
Jaú do Tocantins,376,TO
Juarina,377,TO
Lagoa da Confusão,378,TO
Lagoa do Tocantins,379,TO
Lajeado,380,TO
Lavandeira,381,TO
Lizarda,382,TO
Luzinópolis,383,TO
Marianópolis do Tocantins,384,TO
Mateiros,385,TO
Maurilândia do Tocantins,386,TO
Miracema do Tocantins,387,TO
Miranorte,388,TO
Monte do Carmo,389,TO
Monte Santo do Tocantins,390,TO
Muricilândia,391,TO
Natividade,392,TO
Nazaré,393,TO
Nova Olinda,394,TO
Nova Rosalândia,395,TO
Novo Acordo,396,TO
Novo Alegre,397,TO
Novo Jardim,398,TO
Oliveira de Fátima,399,TO
Palmas,400,TO
Palmeirante,401,TO
Palmeiras do Tocantins,402,TO
Palmeirópolis,403,TO
Paraíso do Tocantins,404,TO
Paranã,405,TO
Pau D Arco,406,TO
Pedro Afonso,407,TO
Peixe,408,TO
Pequizeiro,409,TO
Pindorama do Tocantins,410,TO
Piraquê,411,TO
Pium,412,TO
Ponte Alta do Bom Jesus,413,TO
Ponte Alta do Tocantins,414,TO
Porto Alegre do Tocantins,415,TO
Porto Nacional,416,TO
Praia Norte,417,TO
Presidente Kennedy,418,TO
Pugmil,419,TO
Recursolândia,420,TO
Riachinho,421,TO
Rio da Conceição,422,TO
Rio dos Bois,423,TO
Rio Sono,424,TO
Sampaio,425,TO
Sandolândia,426,TO
Santa Fé do Araguaia,427,TO
Santa Maria do Tocantins,428,TO
Santa Rita do Tocantins,429,TO
Santa Rosa do Tocantins,430,TO
Santa Tereza do Tocantins,431,TO
Santa Terezinha do Tocantins,432,TO
São Bento do Tocantins,433,TO
São Félix do Tocantins,434,TO
São Miguel do Tocantins,435,TO
São Salvador do Tocantins,436,TO
São Sebastião do Tocantins,437,TO
São Valério,438,TO
Silvanópolis,439,TO
Sítio Novo do Tocantins,440,TO
Sucupira,441,TO
Taguatinga,442,TO
Taipas do Tocantins,443,TO
Talismã,444,TO
Tocantínia,445,TO
Tocantinópolis,446,TO
Tupirama,447,TO
Tupiratins,448,TO
Wanderlândia,449,TO
Xambioá,450,TO
Açailândia,451,MA
Afonso Cunha,452,MA
Água Doce do Maranhão,453,MA
Alcântara,454,MA
Aldeias Altas,455,MA
Altamira do Maranhão,456,MA
Alto Alegre do Maranhão,457,MA
Alto Alegre do Pindaré,458,MA
Alto Parnaíba,459,MA
Amapá do Maranhão,460,MA
Amarante do Maranhão,461,MA
Anajatuba,462,MA
Anapurus,463,MA
Apicum-Açu,464,MA
Araguanã,465,MA
Araioses,466,MA
Arame,467,MA
Arari,468,MA
Axixá,469,MA
Bacabal,470,MA
Bacabeira,471,MA
Bacuri,472,MA
Bacurituba,473,MA
Balsas,474,MA
Barão de Grajaú,475,MA
Barra do Corda,476,MA
Barreirinhas,477,MA
Bela Vista do Maranhão,478,MA
Belágua,479,MA
Benedito Leite,480,MA
Bequimão,481,MA
Bernardo do Mearim,482,MA
Boa Vista do Gurupi,483,MA
Bom Jardim,484,MA
Bom Jesus das Selvas,485,MA
Bom Lugar,486,MA
Brejo,487,MA
Brejo de Areia,488,MA
Buriti,489,MA
Buriti Bravo,490,MA
Buriticupu,491,MA
Buritirana,492,MA
Cachoeira Grande,493,MA
Cajapió,494,MA
Cajari,495,MA
Campestre do Maranhão,496,MA
Cândido Mendes,497,MA
Cantanhede,498,MA
Capinzal do Norte,499,MA
Carolina,500,MA
Carutapera,501,MA
Caxias,502,MA
Cedral,503,MA
Central do Maranhão,504,MA
Centro do Guilherme,505,MA
Centro Novo do Maranhão,506,MA
Chapadinha,507,MA
Cidelândia,508,MA
Codó,509,MA
Coelho Neto,510,MA
Colinas,511,MA
Conceição do Lago-Açu,512,MA
Coroatá,513,MA
Cururupu,514,MA
Davinópolis,515,MA
Dom Pedro,516,MA
Duque Bacelar,517,MA
Esperantinópolis,518,MA
Estreito,519,MA
Feira Nova do Maranhão,520,MA
Fernando Falcão,521,MA
Formosa da Serra Negra,522,MA
Fortaleza dos Nogueiras,523,MA
Fortuna,524,MA
Godofredo Viana,525,MA
Gonçalves Dias,526,MA
Governador Archer,527,MA
Governador Edison Lobão,528,MA
Governador Eugênio Barros,529,MA
Governador Luiz Rocha,530,MA
Governador Newton Bello,531,MA
Governador Nunes Freire,532,MA
Graça Aranha,533,MA
Grajaú,534,MA
Guimarães,535,MA
Humberto de Campos,536,MA
Icatu,537,MA
Igarapé do Meio,538,MA
Igarapé Grande,539,MA
Imperatriz,540,MA
Itaipava do Grajaú,541,MA
Itapecuru Mirim,542,MA
Itinga do Maranhão,543,MA
Jatobá,544,MA
Jenipapo dos Vieiras,545,MA
João Lisboa,546,MA
Joselândia,547,MA
Junco do Maranhão,548,MA
Lago da Pedra,549,MA
Lago do Junco,550,MA
Lago dos Rodrigues,551,MA
Lago Verde,552,MA
Lagoa do Mato,553,MA
Lagoa Grande do Maranhão,554,MA
Lajeado Novo,555,MA
Lima Campos,556,MA
Loreto,557,MA
Luís Domingues,558,MA
Magalhães de Almeida,559,MA
Maracaçumé,560,MA
Marajá do Sena,561,MA
Maranhãozinho,562,MA
Mata Roma,563,MA
Matinha,564,MA
Matões,565,MA
Matões do Norte,566,MA
Milagres do Maranhão,567,MA
Mirador,568,MA
Miranda do Norte,569,MA
Mirinzal,570,MA
Monção,571,MA
Montes Altos,572,MA
Morros,573,MA
Nina Rodrigues,574,MA
Nova Colinas,575,MA
Nova Iorque,576,MA
Nova Olinda do Maranhão,577,MA
Olho d Água das Cunhãs,578,MA
Olinda Nova do Maranhão,579,MA
Paço do Lumiar,580,MA
Palmeirândia,581,MA
Paraibano,582,MA
Parnarama,583,MA
Passagem Franca,584,MA
Pastos Bons,585,MA
Paulino Neves,586,MA
Paulo Ramos,587,MA
Pedreiras,588,MA
Pedro do Rosário,589,MA
Penalva,590,MA
Peri Mirim,591,MA
Peritoró,592,MA
Pindaré-Mirim,593,MA
Pinheiro,594,MA
Pio XII,595,MA
Pirapemas,596,MA
Poção de Pedras,597,MA
Porto Franco,598,MA
Porto Rico do Maranhão,599,MA
Presidente Dutra,600,MA
Presidente Juscelino,601,MA
Presidente Médici,602,MA
Presidente Sarney,603,MA
Presidente Vargas,604,MA
Primeira Cruz,605,MA
Raposa,606,MA
Riachão,607,MA
Ribamar Fiquene,608,MA
Rosário,609,MA
Sambaíba,610,MA
Santa Filomena do Maranhão,611,MA
Santa Helena,612,MA
Santa Inês,613,MA
Santa Luzia,614,MA
Santa Luzia do Paruá,615,MA
Santa Quitéria do Maranhão,616,MA
Santa Rita,617,MA
Santana do Maranhão,618,MA
Santo Amaro do Maranhão,619,MA
Santo Antônio dos Lopes,620,MA
São Benedito do Rio Preto,621,MA
São Bento,622,MA
São Bernardo,623,MA
São Domingos do Azeitão,624,MA
São Domingos do Maranhão,625,MA
São Félix de Balsas,626,MA
São Francisco do Brejão,627,MA
São Francisco do Maranhão,628,MA
São João Batista,629,MA
São João do Carú,630,MA
São João do Paraíso,631,MA
São João do Soter,632,MA
São João dos Patos,633,MA
São José de Ribamar,634,MA
São José dos Basílios,635,MA
São Luís,636,MA
São Luís Gonzaga do Maranhão,637,MA
São Mateus do Maranhão,638,MA
São Pedro da Água Branca,639,MA
São Pedro dos Crentes,640,MA
São Raimundo das Mangabeiras,641,MA
São Raimundo do Doca Bezerra,642,MA
São Roberto,643,MA
São Vicente Ferrer,644,MA
Satubinha,645,MA
Senador Alexandre Costa,646,MA
Senador La Rocque,647,MA
Serrano do Maranhão,648,MA
Sítio Novo,649,MA
Sucupira do Norte,650,MA
Sucupira do Riachão,651,MA
Tasso Fragoso,652,MA
Timbiras,653,MA
Timon,654,MA
Trizidela do Vale,655,MA
Tufilândia,656,MA
Tuntum,657,MA
Turiaçu,658,MA
Turilândia,659,MA
Tutóia,660,MA
Urbano Santos,661,MA
Vargem Grande,662,MA
Viana,663,MA
Vila Nova dos Martírios,664,MA
Vitória do Mearim,665,MA
Vitorino Freire,666,MA
Zé Doca,667,MA
Acauã,668,PI
Agricolândia,669,PI
Água Branca,670,PI
Alagoinha do Piauí,671,PI
Alegrete do Piauí,672,PI
Alto Longá,673,PI
Altos,674,PI
Alvorada do Gurguéia,675,PI
Amarante,676,PI
Angical do Piauí,677,PI
Anísio de Abreu,678,PI
Antônio Almeida,679,PI
Aroazes,680,PI
Aroeiras do Itaim,681,PI
Arraial,682,PI
Assunção do Piauí,683,PI
Avelino Lopes,684,PI
Baixa Grande do Ribeiro,685,PI
